pl_name,hostname,default_flag,pl_bmassprov,pl_controv_flag,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_logg,st_loggerr1,st_loggerr2,st_logglim
L 98-59 d,L 98-59,0,Mass,0,1.57,0.14,-0.14,0,2.31,0.46,-0.45,0,7.4512,0.0007,-0.0007,0,409.0,8.0,-8.0,0,3412.0,49.0,-49.0,0,0.31,0.01,-0.01,0,0.31,0.03,-0.03,0,4.94,0.06,-0.06,0
TOI-1759 b,TOI-1759,1,Mass,0,3.14,0.1,-0.1,0,10.8,1.5,-1.5,0,18.85019,0.00013,-0.00013,0,443.0,7.0,-7.0,0,4065.0,51.0,-51.0,0,0.6,0.01,-0.01,0,0.61,0.02,-0.02,0,4.65,0.04,-0.04,0
TOI-1759 b,TOI-1759,0,Mass,0,3.06,0.22,-0.22,0,6.8,2.0,-2.0,0,18.849975,6e-06,-6e-06,0,433.0,14.0,-14.0,0,3972.0,40.0,-40.0,0,0.63,0.02,-0.02,0,0.61,0.02,-0.02,0,4.5,0.2,-0.2,0
Kepler-16 b,Kepler-16,1,Mass,0,8.449,0.029,-0.029,0,105.833,5.085,-5.085,0,228.776,0.02,-0.037,0,,,,0,4450.0,150.0,-150.0,0,0.65,0.0,-0.0,0,0.69,0.0,-0.0,0,4.65,0.0,-0.0,0
WASP-41 b,WASP-41,0,Mass,0,13.204,0.202,-0.202,0,310.51991,8.26358,-8.26358,0,3.05240154,4.1e-07,-4.1e-07,0,1242.0,12.0,-12.0,0,5546.0,50.0,-50.0,0,0.89,0.01,-0.01,0,0.99,0.03,-0.03,0,4.54,0.01,-0.01,0
WASP-174 b,WASP-174,1,Mass,0,16.107,0.56,-0.56,0,104.88337,28.92239,-28.92239,0,4.2337005,1.8e-06,-1.8e-06,0,1528.0,17.0,-17.0,0,6399.0,68.0,-68.0,0,1.35,0.02,-0.02,0,1.24,0.04,-0.04,0,4.27,0.01,-0.01,0
WASP-174 b,WASP-174,0,Mass,0,14.572,5.604,-5.604,0,413.179,,,1,4.2337,3e-06,-3e-06,0,1490.0,50.0,-50.0,0,6400.0,100.0,-100.0,0,1.31,0.08,-0.08,0,1.3,0.06,-0.06,0,4.32,0.04,-0.04,0
HD 219134 d,HD 219134,1,Mass,0,1.61,0.02,-0.02,-1,16.17,0.64,-0.64,-1,46.859,0.028,-0.028,0,410.5,3.2,-3.2,0,4699.0,16.0,-16.0,0,0.78,0.01,-0.01,0,0.81,0.03,-0.03,0,4.57,0.02,-0.02,0
WASP-41 b,WASP-41,0,Mass,0,13.451,0.673,-0.673,0,292.391,19.069,-19.069,0,3.052401,4e-06,-4e-06,0,,,,0,5450.0,150.0,,0,0.9,0.05,,0,0.93,0.03,,0,,,,0
WASP-13 b,WASP-13,0,Mass,0,17.127,0.942,-0.942,0,166.86075,11.12405,-11.75971,0,4.353011,1.3e-05,-1.3e-05,0,,,,0,5830.0,100.0,-100.0,0,1.66,0.08,-0.08,0,1.22,0.12,-0.12,0,,,,0
Kepler-45 b,Kepler-45,0,Mass,0,11.198,0.773,-0.773,0,158.915,19.38763,-19.38763,0,2.45524122,6.5e-07,-6.5e-07,0,787.0,26.0,-26.0,0,3820.0,90.0,-90.0,0,0.54,0.04,-0.04,0,0.57,0.06,-0.06,0,4.73,0.04,-0.04,0
HAT-P-52 b,HAT-P-52,0,Mass,0,11.31,0.807,-0.807,0,259.66711,13.03103,-12.39537,0,2.7535953,9.4e-06,-9.4e-06,0,,,,0,5131.0,50.0,-50.0,0,0.89,0.05,-0.05,0,0.89,0.03,-0.03,0,,,,0
Kepler-43 b,Kepler-43,0,Mass,0,13.45,0.67,-0.67,0,1026.55,60.39,-60.39,0,3.024095,2.1e-05,-2.1e-05,0,1637.0,47.0,-47.0,0,6041.0,143.0,-143.0,0,1.42,0.07,-0.07,0,1.32,0.09,-0.09,0,4.26,0.05,-0.05,0
pi Men c,HD 39091,0,Mass,0,2.06,0.03,-0.03,0,4.52,0.81,-0.81,0,6.26834,0.00024,-0.00024,0,1147.0,12.0,-12.0,0,5870.0,50.0,-50.0,0,1.1,0.01,-0.01,0,1.02,0.03,-0.03,0,4.36,0.02,-0.02,0
HD 73583 c,HD 73583,1,Mass,0,2.39,0.1,-0.09,0,9.7,1.8,-1.7,0,18.87974,0.00086,-0.00074,0,498.0,15.0,-15.0,0,4511.0,110.0,-110.0,0,0.65,0.02,-0.02,0,0.73,0.02,-0.02,0,4.62,0.12,-0.12,0
WASP-48 b,WASP-48,1,Mass,0,16.814,2.242,-2.242,0,254.264,73.1009,-73.1009,0,2.14363,3e-06,-3e-06,0,,,,0,5920.0,150.0,-150.0,0,1.58,0.21,-0.21,0,0.88,0.36,-0.36,0,4.03,0.03,-0.03,0
HAT-P-7 b,HAT-P-7,0,Mass,0,16.926,0.224,-0.224,0,574.00098,11.44188,-11.44188,0,2.204737,1.7e-05,-1.7e-05,0,,,,0,6350.0,80.0,-80.0,0,2.0,0.01,-0.02,0,1.51,0.04,-0.05,0,,,,0
TrES-2 b,TrES-2,0,Mass,0,13.72,0.46,-0.46,0,381.396,16.20933,-16.84499,0,2.47063,,,0,1498.0,17.0,-17.0,0,5850.0,50.0,,0,1.0,0.03,,0,0.98,0.06,,0,,,,0
TOI-1333 b,TOI-1333,1,Mass,0,15.648,0.628,-0.605,0,753.2571,76.2792,-76.2792,0,4.720219,1.1e-05,-1.1e-05,0,1679.0,35.0,-34.0,0,6274.0,97.0,-97.0,0,1.93,0.06,-0.06,0,1.46,0.08,-0.08,0,4.03,0.03,-0.03,0
HAT-P-2 b,HAT-P-2,0,Mass,0,13.339,1.345,-1.345,0,2777.8342,85.8141,-85.8141,0,5.6334729,6.1e-06,-6.1e-06,0,1516.0,66.0,-66.0,0,6290.0,60.0,-60.0,0,1.68,0.15,-0.15,0,1.28,0.05,-0.05,0,4.09,0.07,-0.07,0
TrES-4 b,TrES-4,1,Mass,0,18.046,2.018,-2.018,0,247.9074,60.3877,-60.3877,0,3.55395,7.5e-05,-7.5e-05,0,,,,0,6200.0,75.0,-75.0,0,1.66,0.19,-0.19,0,1.08,0.38,-0.38,0,4.06,0.02,-0.02,0
Kepler-6 b,Kepler-6,0,Mass,0,13.103,0.583,-0.247,0,205.63601,17.48065,-13.03103,0,3.2346994,3.5e-07,-3.5e-07,0,,,,0,5647.0,44.0,-44.0,0,1.26,0.06,-0.02,0,1.11,0.15,-0.06,0,,,,0
TrES-4 b,TrES-4,0,Mass,0,19.986,1.042,-0.964,0,293.99128,25.7441,-26.06193,0,3.553945,,,0,,,,0,6200.0,75.0,,0,1.85,0.1,-0.09,0,1.4,0.07,-0.13,0,4.0,0.1,-0.1,0
WASP-3 b,WASP-3,0,Mass,0,15.872,0.538,-0.538,0,645.1949,38.1396,-38.1396,0,1.8468373,1.4e-06,-1.4e-06,0,2020.0,35.0,-35.0,0,6400.0,100.0,-100.0,0,1.37,0.04,-0.04,0,1.26,0.1,-0.1,0,4.27,0.02,-0.02,0
Kepler-423 b,Kepler-423,0,Mass,0,13.361,0.583,-0.583,0,192.60498,20.02329,-19.38763,0,2.6843285,7e-08,-7e-08,0,,,,0,5560.0,80.0,-80.0,0,0.95,0.04,-0.04,0,0.85,0.04,-0.04,0,,,,0
Kepler-12 b,Kepler-12,1,Mass,0,19.661,0.347,-0.404,0,137.30256,16.84499,-16.20933,0,4.4379629,6e-07,-6e-07,0,1480.0,30.0,-30.0,0,5947.0,100.0,-100.0,0,1.48,0.03,-0.03,0,1.17,0.05,-0.05,0,4.17,0.01,-0.01,0
KMT-2021-BLG-0712L b,KMT-2021-BLG-0712L,1,Mass,0,,,,0,38.19,20.52,-12.24,0,,,,0,,,,0,,,,0,,,,0,0.22,0.12,-0.07,0,,,,0
Kepler-25 c,Kepler-25,0,Mass,0,4.5,,,0,1322.12,,,1,12.7204,,,0,,,,0,6190.0,80.0,-80.0,0,1.36,0.13,-0.13,0,1.22,0.06,-0.06,0,4.23,0.07,-0.07,0
TrES-4 b,TrES-4,0,Mass,0,20.602,0.908,-1.009,0,157.00802,11.12405,-11.12405,0,3.55392771,4.7e-07,-4.7e-07,0,1795.0,35.0,-39.0,0,6295.0,65.0,-65.0,0,1.81,0.08,-0.08,0,1.45,0.05,-0.05,0,4.09,0.03,-0.03,0
HD 97658 b,HD 97658,0,Mass,0,2.354,0.112,-0.112,0,8.88263,1.23087,-1.23087,0,9.4909,0.0016,-0.0016,0,,,,0,5175.0,25.0,-25.0,0,0.74,0.01,-0.01,0,0.89,0.15,-0.15,0,4.49,0.04,-0.04,0
Kepler-77 b,Kepler-77,0,Mass,0,10.76,0.56,-0.56,0,225.65,31.78,-31.78,0,3.5787806,1.6e-07,-1.6e-07,0,,,,0,5668.0,77.0,-77.0,0,0.99,0.05,-0.05,0,1.08,0.03,-0.03,0,4.48,0.04,-0.04,0
TrES-2 b,TrES-2,0,Mass,0,13.675,0.504,-0.471,0,380.76034,16.84499,-16.84499,0,,,,0,,,,0,5850.0,50.0,-50.0,0,1.0,0.04,-0.03,0,0.98,0.06,-0.06,0,4.43,0.02,-0.02,0
HAT-P-20 b,HAT-P-20,0,Mass,0,9.718,0.37,-0.37,0,2310.6241,57.2094,-57.2094,0,2.8753186,2e-07,-2e-07,0,,,,0,4595.0,80.0,-80.0,0,0.69,0.02,-0.02,0,0.76,0.03,-0.03,0,,,,0
WASP-148 b,WASP-148,1,Mass,0,8.474,0.146,-0.191,0,91.21675,6.99222,-5.08525,0,8.803809,4.3e-05,-4.3e-05,0,,,,0,5555.0,90.0,-90.0,0,0.91,0.01,-0.01,0,0.95,0.03,-0.05,0,4.5,0.02,-0.03,0
Kepler-425 b,Kepler-425,1,Mass,0,10.962,0.247,-0.247,0,79.45,25.43,-25.43,0,3.79701816,1.9e-07,-1.9e-07,0,1070.0,15.0,-15.0,0,5170.0,70.0,-70.0,0,0.86,0.02,-0.02,0,0.93,0.05,-0.05,0,4.54,0.01,-0.01,0
TrES-1 b,TrES-1,0,Mass,0,12.319,0.392,-0.392,0,241.86863,16.20933,-16.20933,0,3.0300728,6e-07,-6e-07,0,1147.0,15.0,-15.0,0,5226.0,50.0,-50.0,0,0.82,0.02,-0.02,0,0.89,0.05,-0.05,0,4.56,0.02,-0.02,0
Qatar-1 b,Qatar-1,0,Mass,0,12.733,0.415,-0.247,0,405.23325,25.10857,-13.66669,0,1.42002406,2.1e-07,-2.1e-07,0,,,,0,,,,0,0.78,0.03,-0.01,0,0.8,0.07,-0.04,0,4.56,0.02,-0.02,0
Qatar-1 b,Qatar-1,0,Mass,0,13.227,1.009,-1.009,0,422.7139,15.8915,-15.8915,0,1.42002504,7.1e-07,-7.1e-07,0,1389.0,39.0,-39.0,0,4910.0,100.0,-100.0,0,0.8,0.05,-0.05,0,0.85,0.03,-0.03,0,4.55,0.1,-0.1,0
TrES-2 b,TrES-2,0,Mass,0,13.305,0.381,-0.392,0,382.03166,15.8915,-16.20933,0,2.47061892,1.8e-07,-1.2e-07,0,,,,0,5850.0,50.0,-50.0,0,0.95,0.03,-0.03,0,0.99,0.04,-0.05,0,4.4,0.1,-0.1,0
WASP-177 b,WASP-177,1,Mass,0,17.71,7.398,-4.035,0,161.45764,12.07754,-12.07754,0,3.071722,1e-06,-1e-06,0,1142.0,32.0,-32.0,0,5017.0,70.0,-70.0,0,0.89,0.05,-0.05,0,0.88,0.04,-0.04,0,4.49,0.05,-0.04,0
Kepler-75 b,Kepler-75,0,Mass,0,11.769,0.336,-0.336,0,3210.083,114.4188,-111.2405,0,8.8849116,3.4e-06,-3.4e-06,0,,,,0,5200.0,100.0,-100.0,0,0.89,0.02,-0.02,0,0.91,0.04,-0.04,0,,,,0
Wendelstein-1 b,Wendelstein-1,1,Mass,0,11.561,0.068,-0.068,0,188.15536,52.44195,-41.00007,0,2.663416,1e-06,-1e-06,0,2198.0,,,1,4251.0,175.0,-175.0,0,0.61,0.09,-0.09,0,0.65,0.1,-0.1,0,,,,0
WASP-107 b,WASP-107,0,Mass,0,10.626,0.336,-0.336,0,38.1396,3.1783,-3.1783,0,5.7214742,4.3e-06,-4.3e-06,0,,,,0,4430.0,120.0,-120.0,0,0.66,0.02,-0.02,0,0.69,0.05,-0.05,0,4.5,0.1,-0.1,0
TrES-2 b,TrES-2,0,Mass,0,13.675,0.504,-0.471,0,380.76034,16.84499,-16.84499,0,2.470621,1.7e-05,-1.7e-05,0,,,,0,,,,0,1.0,0.04,-0.03,0,0.98,0.06,-0.06,0,,,,0
HAT-P-55 b,HAT-P-55,1,Mass,0,13.249,0.616,-0.616,0,184.97706,17.79848,-17.79848,0,3.5852467,6.4e-06,-6.4e-06,0,1313.0,26.0,-26.0,0,5808.0,50.0,-50.0,0,1.01,0.04,-0.04,0,1.01,0.04,-0.04,0,4.43,0.03,-0.03,0
Kepler-75 b,Kepler-75,0,Mass,0,11.55,0.67,-0.67,0,3146.4,158.9,-158.9,0,8.884924,2e-06,-2e-06,0,850.0,40.0,-40.0,0,5330.0,120.0,-120.0,0,0.88,0.04,-0.04,0,0.88,0.06,-0.06,0,4.5,0.1,-0.1,0
Kepler-7 b,Kepler-7,0,Mass,0,16.567,0.56,-0.572,0,137.615,12.713,-13.03,0,4.885525,4e-05,-4e-05,0,1540.0,200.0,-200.0,0,5933.0,44.0,-44.0,0,1.84,0.05,-0.07,0,1.35,0.07,-0.05,0,4.03,0.02,-0.02,0
KMT-2021-BLG-0712L b,KMT-2021-BLG-0712L,0,Mass,0,,,,0,39.9,20.6,-11.9,0,,,,0,,,,0,,,,0,,,,0,0.23,0.12,-0.07,0,,,,0
WASP-58 b,WASP-58,1,Mass,0,16.029,1.569,-1.569,0,308.2951,88.9924,-88.9924,0,5.01718,1.1e-05,-1.1e-05,0,,,,0,5800.0,150.0,-150.0,0,1.22,0.11,-0.11,0,1.06,0.47,-0.47,0,4.27,0.09,-0.09,0
HD 97658 b,HD 97658,0,Mass,0,2.341,0.17,-0.15,0,7.86,0.73,-0.73,0,9.4909,0.0016,-0.0015,0,,,,0,5119.0,50.0,-50.0,0,0.7,0.04,-0.03,0,0.75,0.03,-0.03,0,4.62,0.03,-0.04,0
Kepler-74 b,Kepler-74,0,Mass,0,10.761,0.224,-0.224,0,191.96932,27.96904,-29.87602,0,7.340711,6e-06,-6e-06,0,,,,0,6000.0,100.0,-100.0,0,1.12,0.04,-0.04,0,1.18,0.04,-0.04,0,,,,0
Kepler-396 b,Kepler-396,1,Mass,0,3.5,1.28,-0.65,0,75.5,11.8,-5.8,0,42.994,,,0,,,,0,,,,0,1.06,0.39,-0.2,0,0.85,0.13,-0.06,0,4.32,0.18,-0.23,0
KELT-16 b,KELT-16,1,Mass,0,15.861,0.942,-0.751,0,874.0325,50.8528,-47.6745,0,0.9689951,2.4e-06,-2.4e-06,0,2453.0,55.0,-47.0,0,6236.0,54.0,-54.0,0,1.36,0.06,-0.05,0,1.21,0.04,-0.05,0,4.25,0.03,-0.04,0
Kepler-5 b,Kepler-5,1,Mass,0,15.984,0.404,-0.572,0,670.93913,21.29461,-27.33338,0,3.5484657,7e-07,-7e-07,0,1750.0,20.0,-20.0,0,6297.0,60.0,-60.0,0,1.79,0.04,-0.06,0,1.37,0.04,-0.06,0,3.96,0.1,-0.1,0
HAT-P-7 b,HAT-P-7,0,Mass,0,15.278,2.186,-0.975,0,564.442,24.472,-15.573,0,2.2047304,2.4e-06,-2.4e-06,0,,,,0,,,,0,,,,0,,,,0,,,,0
Qatar-1 b,Qatar-1,0,Mass,0,13.047,0.504,-0.504,0,346.42,26.697,-25.743,0,1.420033,1.6e-05,-1.6e-05,0,,,,0,4861.0,125.0,,0,0.82,0.03,,0,0.85,0.03,,0,,,,0
TrES-3 b,TrES-3,0,Mass,0,14.684,0.224,-0.224,0,603.55917,20.02329,-20.02329,0,1.306187,7.2e-07,-7.2e-07,0,1638.0,22.0,-22.0,0,5650.0,75.0,-75.0,0,0.82,0.01,-0.01,0,0.92,0.02,-0.02,0,4.57,0.01,-0.01,0
HAT-P-2 b,HAT-P-2,0,Mass,0,11.007,0.426,-1.177,0,2873.1832,158.915,-158.915,0,5.63341,0.00013,-0.00013,0,,,,0,6290.0,110.0,-110.0,0,1.47,0.04,-0.17,0,1.3,0.06,-0.1,0,4.21,0.09,-0.01,0
Kepler-77 b,Kepler-77,1,Mass,0,10.761,0.179,-0.179,0,136.661,10.17,-10.17,0,3.57878087,2.3e-07,-2.3e-07,0,1440.0,100.0,-120.0,0,5520.0,60.0,-60.0,0,0.99,0.02,-0.02,0,0.95,0.04,-0.04,0,4.42,0.01,-0.01,0
TrES-1 b,TrES-1,1,Mass,0,12.666,0.673,-0.673,0,266.9772,34.9613,-34.9613,0,3.03007,8e-06,-8e-06,0,,,,0,5230.0,50.0,-50.0,0,0.85,0.05,-0.05,0,1.04,0.19,-0.19,0,4.57,0.01,-0.01,0
WASP-13 b,WASP-13,0,Mass,0,15.771,0.583,-0.583,0,158.915,11.75971,-11.75971,0,4.3530135,3e-06,-3e-06,0,,,,0,5989.0,48.0,-48.0,0,,,,0,1.19,0.07,-0.07,0,4.16,,,0
WASP-37 b,WASP-37,1,Mass,0,13.002,0.785,-0.673,0,572.07,54.029,-54.029,0,3.577469,1.1e-05,-1.1e-05,0,,,,0,5800.0,150.0,,0,1.0,0.05,,0,0.93,0.12,,0,,,,0
WASP-29 b,WASP-29,0,Mass,0,8.878,0.628,-0.392,0,77.86835,7.31009,-6.99226,0,3.9227186,6.8e-06,-6.8e-06,0,,,,0,4800.0,150.0,-150.0,0,0.81,0.04,-0.04,0,0.82,0.03,-0.03,0,,,,0
TOI-421 b,TOI-421,1,Mass,0,2.68,0.19,-0.18,0,7.17,0.66,-0.66,0,5.19672,0.00049,-0.00049,0,981.4,16.3,-15.8,0,5325.0,78.0,-58.0,0,0.87,0.01,-0.01,0,0.85,0.03,-0.02,0,4.49,0.03,-0.02,0
pi Men c,HD 39091,0,Mass,0,2.042,0.05,-0.05,0,4.82,0.84,-0.86,0,6.2679,0.00046,-0.00046,0,1169.8,2.8,-4.3,0,6037.0,45.0,-45.0,0,1.1,0.02,-0.02,0,1.09,0.04,-0.04,0,4.42,0.03,-0.03,0
L 98-59 c,L 98-59,0,Mass,0,1.35,0.07,-0.07,0,2.42,0.35,-0.34,0,3.6904,0.0003,-0.0003,0,517.0,11.0,-11.0,0,3412.0,49.0,-49.0,0,0.31,0.01,-0.01,0,0.31,0.03,-0.03,0,4.94,0.06,-0.06,0
WASP-100 b,WASP-100,0,Mass,0,18.94,3.25,-3.25,0,645.17,38.14,-38.14,0,2.849375,8e-06,-8e-06,0,2190.0,140.0,-140.0,0,6900.0,120.0,-120.0,0,,,,0,1.57,0.1,-0.1,0,4.04,0.11,-0.11,0
WASP-121 b,WASP-121,0,Mass,0,20.905,0.493,-0.493,0,375.99289,20.34112,-19.70546,0,1.2749255,2e-07,-2.5e-07,0,2358.0,52.0,-52.0,0,6459.0,140.0,-140.0,0,1.46,0.03,-0.03,0,1.35,0.08,-0.08,0,4.24,0.01,-0.01,0
Kepler-45 b,Kepler-45,1,Mass,0,10.76,1.23,-1.23,0,160.497,28.604,-28.604,0,2.455239,4e-06,-4e-06,0,1000.0,20.0,-20.0,0,3820.0,90.0,-90.0,0,0.55,0.11,-0.11,0,0.59,0.06,-0.06,0,4.7,0.2,-0.2,0
Kepler-5 b,Kepler-5,0,Mass,0,13.563,0.392,-0.336,0,648.3732,15.25584,-13.03103,0,3.548469,1.5e-05,-1.5e-05,0,1692.0,29.0,-25.0,0,6297.0,60.0,-60.0,0,1.54,0.06,-0.04,0,1.3,0.04,-0.04,0,4.17,0.02,-0.02,0
WASP-135 b,WASP-135,1,Mass,0,14.572,1.009,-1.009,0,603.877,25.4264,-25.4264,0,1.4013794,8e-07,-8e-07,0,,,,0,5675.0,60.0,-60.0,0,0.96,0.05,-0.05,0,0.98,0.06,-0.06,0,4.47,0.03,-0.03,0
Kepler-411 b,Kepler-411,1,Mass,0,2.401,0.053,-0.053,0,25.6,2.6,-2.6,0,3.005156,2e-06,-2e-06,0,1138.0,17.0,-17.0,0,,,,0,0.82,0.02,-0.02,0,0.87,0.04,-0.04,0,,,,0
WASP-3 b,WASP-3,0,Mass,0,14.5,0.6,-0.8,0,559.357,25.425,-44.494,0,1.846835,2e-06,-2e-06,0,,,,0,6352.0,103.22,-185.11,0,1.36,0.07,-0.07,0,1.26,0.18,-0.21,0,4.27,0.08,-0.11,0
Kepler-1656 c,Kepler-1656,1,Mass,0,,,,0,126.4,28.9,-28.9,0,1919.0,27.0,-24.0,0,,,,0,,,,0,1.1,0.13,-0.13,0,1.03,0.04,-0.04,0,,,,0
WTS-2 b,WTS-2,1,Mass,0,15.278,0.684,-0.684,0,355.9696,50.8528,-50.8528,0,1.0187068,6.5e-07,-6.5e-07,0,2000.0,100.0,-100.0,0,5000.0,250.0,-250.0,0,0.75,0.03,-0.03,0,0.82,0.08,-0.08,0,4.6,0.02,-0.02,0
HD 189733 b,HD 189733,0,Mass,0,14.12,0.34,-0.34,0,365.49,12.71,-12.71,0,2.219,0.0005,-0.0005,0,,,,0,5050.0,50.0,-50.0,0,0.76,0.01,-0.01,0,0.82,0.03,-0.03,0,4.53,0.14,-0.14,0
TOI-1478 b,TOI-1478,1,Mass,0,11.882,0.448,-0.437,0,270.47333,16.52716,-14.93801,0,10.180249,1.5e-05,-1.5e-05,0,918.0,11.0,-11.0,0,5597.0,83.0,-82.0,0,1.05,0.03,-0.03,0,0.95,0.06,-0.04,0,4.37,0.04,-0.03,0
WASP-54 b,WASP-54,0,Mass,0,18.528,1.009,-0.93,0,192.60498,5.72094,-5.72094,0,3.6936411,5.9e-06,-5.9e-06,0,,,,0,6100.0,100.0,-100.0,0,1.83,0.09,-0.08,0,1.21,0.03,-0.03,0,,,,0
HAT-P-2 b,HAT-P-2,0,Mass,0,11.243,0.942,-0.74,0,2771.4776,123.9537,-114.4188,0,5.63332,,,0,1398.0,61.0,-33.0,0,6290.0,110.0,-110.0,0,1.51,0.13,-0.1,0,1.31,0.09,-0.08,0,4.2,0.04,-0.05,0
TrES-3 b,TrES-3,0,Mass,0,14.975,0.347,-0.415,0,572.41183,24.79074,-26.37989,0,1.30618648,7e-08,-7e-08,0,,,,0,5650.0,75.0,-75.0,0,0.83,0.01,-0.02,0,0.93,0.03,-0.05,0,,,,0
WASP-48 b,WASP-48,0,Mass,0,18.719,1.121,-1.121,0,312.74472,27.01555,-27.01555,0,2.14363592,4.6e-06,-4.6e-06,0,2035.0,52.0,-52.0,0,5920.0,,,0,,,,0,,,,0,4.03,,,0
TrES-2 b,TrES-2,0,Mass,0,13.103,0.381,-0.381,0,380.744,16.844,-16.844,0,2.47061344,7.5e-06,-7.5e-06,0,,,,0,,,,0,0.94,0.03,-0.03,0,0.98,0.06,-0.06,0,,,,0
Kepler-25 d,Kepler-25,0,Mass,0,,,,0,89.9,13.7,-13.7,0,123.0,2.0,-2.0,0,,,,0,6270.0,79.0,-79.0,0,1.31,0.02,-0.02,0,1.19,0.06,-0.06,0,4.28,0.03,-0.03,0
Kepler-426 b,Kepler-426,0,Mass,0,12.218,0.336,-0.336,0,107.10871,18.43414,-19.0698,0,3.21751883,1.9e-07,-1.9e-07,0,,,,0,5725.0,90.0,-90.0,0,0.92,0.02,-0.02,0,0.91,0.06,-0.06,0,,,,0
Kepler-65 e,Kepler-65,1,Mass,0,,,,0,260.0,200.0,-50.0,0,258.8,1.5,-1.3,0,,,,0,,,,0,1.44,0.03,-0.03,0,1.25,0.02,-0.02,0,,,,0
Kepler-1972 b,Kepler-1972,1,Mass,0,0.802,0.042,-0.041,0,2.02,0.56,-0.62,0,7.54425,0.00054,-0.00054,0,,,,0,5818.0,27.0,-27.0,0,1.38,0.05,-0.05,0,1.12,0.03,-0.03,0,4.2,0.04,-0.04,0
HAT-P-6 b,HAT-P-6,1,Mass,0,16.589,1.681,-1.681,0,419.5356,95.349,-95.349,0,3.85298,5e-06,-5e-06,0,,,,0,6570.0,80.0,-80.0,0,1.62,0.17,-0.17,0,1.79,0.6,-0.6,0,4.22,0.03,-0.03,0
Kepler-45 b,Kepler-45,0,Mass,0,10.761,1.233,-1.233,0,153.82972,23.20159,-22.56593,0,2.4552339,4.8e-06,-4.8e-06,0,,,,0,3820.0,90.0,-90.0,0,0.55,0.11,-0.11,0,0.59,0.06,-0.06,0,,,,0
Kepler-424 b,Kepler-424,1,Mass,0,9.98,0.9,-0.67,0,327.35,41.32,-41.32,0,3.3118644,3.9e-07,-3.9e-07,0,,,,0,5460.0,81.0,-81.0,0,0.94,0.06,-0.06,0,1.01,0.05,-0.05,0,4.5,0.05,-0.05,0
Kepler-12 b,Kepler-12,0,Mass,0,18.999,0.314,-0.359,0,136.979,13.03,-12.713,0,4.4379637,2e-07,-2e-07,0,,,,0,5947.0,100.0,-100.0,0,1.48,0.03,-0.03,0,1.17,0.05,-0.05,0,4.17,0.01,-0.01,0
HAT-P-23 b,HAT-P-23,0,Mass,0,15.334,1.009,-1.009,0,664.237,35.278,-35.278,0,1.212884,2e-06,-2e-06,0,2056.0,66.0,-66.0,0,5905.0,80.0,-80.0,0,1.2,0.07,-0.07,0,1.13,0.04,-0.04,0,4.33,0.05,-0.05,0
Kepler-91 b,Kepler-91,0,Mass,0,15.513,0.123,-0.605,0,279.68,54.03,-104.88,0,6.24658,8.2e-05,-8.2e-05,0,,,,0,4550.0,75.0,-75.0,0,6.3,0.16,-0.16,0,1.31,0.1,-0.1,0,2.95,0.01,-0.01,0
KOI-13 b,KOI-13,1,Mass,0,16.948,0.392,-0.392,0,2949.4624,50.8528,-50.8528,0,1.763588,1e-06,-1e-06,0,2550.0,80.0,-80.0,0,7650.0,250.0,-250.0,0,1.74,0.04,-0.04,0,1.72,0.1,-0.1,0,4.2,0.5,-0.5,0
KOI-94 e,KOI-94,0,Mass,0,,,,0,13.0,2.5,-2.1,0,54.319832,3.5e-05,-3.5e-05,0,,,,0,6184.0,102.4,-156.59,0,1.43,0.08,-0.1,0,1.18,0.2,-0.13,0,4.2,0.08,-0.1,0
TOI-1685 b,TOI-1685,0,Mass,0,1.459,0.065,-0.065,0,3.43,0.93,-0.93,0,0.6691416,1.9e-06,-1.9e-06,0,1052.0,26.0,-26.0,0,3461.0,70.0,-70.0,0,0.46,0.01,-0.01,0,0.46,0.01,-0.01,0,4.78,0.03,-0.03,0
WASP-148 c,WASP-148,0,Mass,0,,,,0,127.132,15.8915,-15.8915,0,34.516,0.029,-0.029,0,590.0,50.0,-50.0,0,5460.0,130.0,-130.0,0,1.03,0.2,-0.2,0,1.0,0.08,-0.08,0,4.4,0.15,-0.15,0
WASP-148 b,WASP-148,0,Mass,0,8.093,0.616,-0.616,0,92.48853,7.94575,-7.94575,0,8.80381,4.3e-05,-4.3e-05,0,940.0,80.0,-80.0,0,5460.0,130.0,-130.0,0,1.03,0.2,-0.2,0,1.0,0.08,-0.08,0,4.4,0.15,-0.15,0
TOI-3688 A b,TOI-3688 A,1,Mass,0,13.081,0.538,-0.493,0,311.47184,31.78284,-34.96112,0,3.246075,1.2e-05,-1.2e-05,0,1534.0,29.0,-28.0,0,5950.0,100.0,-100.0,0,1.3,0.04,-0.04,0,1.2,0.07,-0.08,0,4.29,0.03,-0.04,0
